"Study","rstudent","dffits","cook.d","cov.r","tau2.del","QE.del","hat","weight","ResponseVariable","IsInfluential"
21,0.638806934313955,0.001000973045431,1.00194703547371e-06,0.999947919479776,8.72592485950477e-07,1326.73130042487,1.76301520256208e-06,0.000176301520256208,"Water quality",FALSE
22,3.96637047929617,0.0198033476964002,0.000392172405904094,0.998949156062845,8.7103626231772e-07,1311.29732573268,1.79130268410787e-05,0.00179130268410787,"Water quality",TRUE
23,2.48121139725929,0.00887649890778012,7.87922248331755e-05,0.999531436916261,8.71942397450966e-07,1320.9376538163,9.19531684472959e-06,0.000919531684472958,"Water quality",TRUE
24,1.38490554141697,0.00069200264635665,4.7886766249066e-07,0.999963081693805,8.72618168297791e-07,1325.22317844238,1.79490286388817e-07,1.79490286388817e-05,"Water quality",FALSE
25,2.27161617376164,0.194516330453636,0.0377826448182205,0.992638557090699,8.53871345188e-07,1320.45353826862,0.00501559906615643,0.501559906615643,"Water quality",TRUE
26,-0.31018628147462,-0.00980841896430672,9.62058276878972e-05,1.00120098506961,8.73348294571394e-07,1327.0970478689,0.000760818779334269,0.0760818779334268,"Water quality",FALSE
27,-0.237222179893129,-0.00267772070202432,7.170190230925e-06,1.00022659793596,8.72878200221021e-07,1327.10305186237,9.41196373547839e-05,0.00941196373547838,"Water quality",FALSE
28,2.62978697337152,0.118301530221585,0.0139920865394332,0.994592574216883,8.62224725449849e-07,1319.41686698672,0.00143138327759436,0.143138327759436,"Water quality",TRUE
29,2.7404887003906,0.0671555862851647,0.0045097055131613,0.996694910735443,8.66956448716619e-07,1319.21039274745,0.000428893782020682,0.0428893782020681,"Water quality",TRUE
30,2.75368224230822,0.031698674473709,0.00100480214346848,0.998369312906842,8.70029576208927e-07,1319.37320667672,9.50362414848101e-05,0.009503624148481,"Water quality",TRUE
31,3.35899455515366,0.066096250608264,0.00436861195278569,0.996627970576924,8.67084561259011e-07,1315.44696527703,0.000277257317579371,0.027725731757937,"Water quality",TRUE
32,3.02993486151509,0.0416801074745429,0.00173721891808203,0.997858083858147,8.69184182668534e-07,1317.71214317714,0.00013567055437052,0.0135670554370519,"Water quality",TRUE
33,2.34831298599119,0.00353747608325905,1.25137369497568e-05,0.999811759702367,8.7238386872278e-07,1321.61034866072,1.63109469443928e-06,0.000163109469443928,"Water quality",TRUE
34,5.09374975024252,0.376697713772459,0.14160313238577,0.979898357767071,8.36368314397058e-07,1297.74546083663,0.0038257544378404,0.38257544378404,"Water quality",TRUE
35,2.84969395335021,0.135277005775701,0.0182945718720431,0.993726759111842,8.60660140200347e-07,1318.07475572377,0.00159307521315117,0.159307521315117,"Water quality",TRUE
36,2.68660406693567,0.0492717971299751,0.00242767328224697,0.997529557591749,8.68520752705678e-07,1319.62460871425,0.000240720665042589,0.0240720665042589,"Water quality",TRUE
37,2.97284147900592,0.0795957756845959,0.00633515378117635,0.996066392458296,8.65868731161144e-07,1317.79535254659,0.000511822329152011,0.051182232915201,"Water quality",TRUE
38,2.69493509801763,0.0554700307802082,0.00307685815222677,0.997239446949162,8.67981622258327e-07,1319.53826870938,0.000302988879574394,0.0302988879574393,"Water quality",TRUE
39,2.75308759192487,0.04927239022085,0.00242773349101403,0.997519875834757,8.68523335469485e-07,1319.26308706273,0.000229296419197341,0.022929641919734,"Water quality",TRUE
40,2.38201642678663,0.02873729263709,0.000825828861420159,0.998538693558359,8.70274968636131e-07,1321.30019657983,0.00010432473989892,0.010432473989892,"Water quality",TRUE
41,5.15515467787427,0.48733510293267,0.23639715478928,0.973137180242371,8.22852235666801e-07,1295.57779421341,0.00613873674470894,0.613873674470893,"Water quality",TRUE
42,1.30413219681677,0.148399804378653,0.0219784169675459,0.998053233051886,8.56942656295739e-07,1324.25620336781,0.00841495136568292,0.841495136568291,"Water quality",FALSE
43,3.50432731322414,0.811129130328106,0.624362537791949,0.943722614259568,7.49700705298782e-07,1303.28766106701,0.0274380275467127,2.74380275467127,"Water quality",TRUE
44,2.66723322708635,0.121987299907206,0.0148773093584916,0.994415608705245,8.61882627340923e-07,1319.18897733668,0.0014791358422081,0.14791358422081,"Water quality",TRUE
45,3.25161621692947,0.119164694372742,0.0141980943474207,0.994168245302852,8.62295242360048e-07,1315.76051548036,0.000955707586222044,0.0955707586222042,"Water quality",TRUE
46,2.860239078213,0.174730021494668,0.0305112948620565,0.992139659004905,8.56706259311468e-07,1317.66277560139,0.00261605841525812,0.261605841525811,"Water quality",TRUE
47,2.03988616607394,0.377795097645059,0.140628112070423,0.987152669413855,8.23686850103765e-07,1318.87534952343,0.0198723681675347,1.98723681675347,"Water quality",TRUE
48,1.26410041519961,0.406371074481174,0.15742986122912,0.986368585153533,7.93692341173717e-07,1320.02086898845,0.0390808301441735,3.90808301441734,"Water quality",FALSE
49,1.85108047788677,0.619132729989151,0.354824783404823,0.958778690743211,7.51747046844459e-07,1314.76706257764,0.0406613464391766,4.06613464391765,"Water quality",FALSE
50,2.12254102305481,0.792071183500212,0.558907332576935,0.932021525677179,7.08727552572566e-07,1310.71285636871,0.0440236809569679,4.40236809569678,"Water quality",TRUE
51,-8.99618358185512,-0.080182128976933,0.00642920960308458,1.00425880310699,8.7912304834734e-07,1246.61081340401,5.71052512787502e-05,0.00571052512787502,"Water quality",TRUE
52,-5.65544382769707,-0.0415308428566978,0.00172481431798691,1.00223592573166,8.76045814844766e-07,1295.3806913855,3.87845026283695e-05,0.00387845026283695,"Water quality",TRUE
53,-1.06215676206703,-0.00562286280647472,3.16165905622539e-05,1.00031868298547,8.73132846410515e-07,1326.0482541814,2.02046127676177e-05,0.00202046127676176,"Water quality",FALSE
54,-2.0076427245608,-0.0129545744339189,0.000167821079100495,1.00071835359607,8.7373087678671e-07,1323.18602865059,2.99849457207232e-05,0.00299849457207232,"Water quality",TRUE
55,-11.4377244798869,-0.0829861202803188,0.00688672244314881,1.00438453587307,8.79345991998221e-07,1196.73253873312,3.78370051539453e-05,0.00378370051539453,"Water quality",TRUE
56,-8.9872978859475,-0.0468108414797479,0.00219125733428235,1.0024946796475,8.76472687720494e-07,1246.61914565032,1.95045203628312e-05,0.00195045203628311,"Water quality",TRUE
57,-5.54723938068594,-0.0302046616737527,0.000912322310231444,1.00162448662075,8.75134404021748e-07,1296.53599560633,2.13225142551818e-05,0.00213225142551817,"Water quality",TRUE
58,-0.630658952941301,-0.00713027412591103,5.08408496836801e-05,1.00046365024388,8.73243746203745e-07,1326.78644246079,9.28066611301233e-05,0.00928066611301232,"Water quality",FALSE
59,10.2392248845453,0.288296149041958,0.0830962557753589,0.983728424300866,8.46948195935312e-07,1219.9529151416,0.000569509770257992,0.0569509770257991,"Water quality",TRUE
60,1.97320592945401,0.0550731617153651,0.00303293316095097,0.997472481193029,8.67955618785702e-07,1322.9070340033,0.000554321951352095,0.0554321951352094,"Water quality",FALSE
61,2.34909521671148,0.0259422662726988,0.000672999254220882,0.998676238266402,8.70511579556864e-07,1321.47327994906,8.74411888830828e-05,0.00874411888830827,"Water quality",TRUE
62,3.39388228387192,0.022422092433008,0.000502749786011064,0.998818904921445,8.70816027828199e-07,1315.49506812793,3.13507793851931e-05,0.0031350779385193,"Water quality",TRUE
63,3.00526905509163,0.0252455364110562,0.00063733608449757,0.998682355335913,8.70577186671362e-07,1317.96451717409,5.06584124061544e-05,0.00506584124061543,"Water quality",TRUE
64,2.96565641421219,0.130789433605136,0.0171017614235139,0.993823167896454,8.61131330985111e-07,1317.44004587984,0.00137800370607865,0.137800370607865,"Water quality",TRUE
65,0.610449825750334,0.0393967399441662,0.0015518484625155,1.0002349769768,8.6877703127247e-07,1326.50457270944,0.0027836214850044,0.27836214850044,"Water quality",FALSE
66,0.545194820033029,0.0451786426459942,0.00204045272313685,1.00129491625945,8.67873754387895e-07,1326.5220103235,0.0044338476660904,0.443384766609039,"Water quality",FALSE
67,4.08243447053001,0.151133014626698,0.022836725883703,0.992323196936741,8.59446655465101e-07,1309.41028946444,0.000976670795680991,0.097667079568099,"Water quality",TRUE
68,11.1310527012742,0.324235041729674,0.105100058498208,0.981488957338734,8.4347920980464e-07,1200.50505937048,0.000609854689794938,0.0609854689794937,"Water quality",TRUE
69,-0.969097225565936,-0.297966768031477,0.0916378300329148,1.08144999257227,9.1514647187805e-07,1327.02811245028,0.0500482686946514,5.00482686946514,"Water quality",FALSE
70,1.70873207813563,0.698100114115023,0.434021511695262,0.941655609981851,7.17998107672689e-07,1313.76008987422,0.0467810975679477,4.67810975679476,"Water quality",FALSE
71,-0.124735379553744,0.0134478535425294,0.000177267982150035,1.04336733712673,8.492987783235e-07,1325.3991922343,0.0559543704263587,5.59543704263586,"Water quality",FALSE
72,-1.10643115152407,-0.316438091345506,0.102977579971395,1.07599620566121,9.13366895768526e-07,1326.79853659316,0.0461685566537584,4.61685566537583,"Water quality",FALSE
73,-0.323019145019956,-0.0738905351653731,0.00545355245331588,1.05514185082338,8.71248184092747e-07,1326.42495184023,0.0531305181067407,5.31305181067406,"Water quality",FALSE
74,-1.61717824348141,-0.512687891868648,0.279149129023115,1.10795289917544,9.53376208263292e-07,1324.92978527517,0.0508196294211938,5.08196294211937,"Water quality",FALSE
75,-0.830917873353815,-0.185012877015363,0.0345053478105461,1.04584752575044,8.88322624022971e-07,1327.07207317758,0.0340271097662088,3.40271097662087,"Water quality",FALSE
76,1.14166107411366,0.0129416320812203,0.000167485588661416,0.999384527052373,8.71590559866802e-07,1325.76610687289,9.18478381890913e-05,0.00918478381890912,"Water quality",FALSE
77,1.72777390968734,0.0229786678106747,0.000528017229327209,0.998871095496783,8.70750402876849e-07,1324.02397057629,0.000126573902825538,0.0126573902825538,"Water quality",FALSE
78,-1.0007633119639,-0.00382064958209667,1.45973639518023e-05,1.00021376144045,8.72986809061515e-07,1326.16493697947,1.05018155184025e-05,0.00105018155184025,"Water quality",FALSE
79,0.848234457070538,0.00369659694395228,1.36648281037436e-05,0.999813763694394,8.72368569088621e-07,1326.4044014048,1.3615992837333e-05,0.0013615992837333,"Water quality",FALSE
80,2.91832468472823,0.0227176383277718,0.000516090450856133,0.998813395191748,8.70788992814969e-07,1318.49497498654,4.35056544088769e-05,0.00435056544088768,"Water quality",TRUE
81,2.04504876246815,0.00996403224748924,9.92819175438515e-05,0.99947975200251,8.71851116986182e-07,1322.9054329874,1.70462814146276e-05,0.00170462814146275,"Water quality",TRUE
82,2.64105648898574,0.00850760903958594,7.23794058425957e-05,0.999549767481666,8.71973170316092e-07,1320.12104398188,7.45637038672473e-06,0.000745637038672472,"Water quality",TRUE
83,2.10240237390033,0.00634262069935718,4.0228835254944e-05,0.999665404579619,8.72151902565749e-07,1322.6886671325,6.53905155677364e-06,0.000653905155677363,"Water quality",TRUE
84,1.41292692717859,0.000706619101411242,4.99310554400362e-07,0.99996229869821,8.72616966949115e-07,1325.1446964095,1.79803793101791e-07,1.79803793101791e-05,"Water quality",FALSE
85,1.10663842386052,0.0818847270318682,0.00670213856128085,0.99854755074894,8.64790928273895e-07,1325.34757844442,0.00371546805233051,0.371546805233051,"Water quality",FALSE
86,2.09461215314009,0.218907136318416,0.04780267298021,0.992626650460966,8.50438841216012e-07,1320.93821223429,0.00730257240974443,0.730257240974442,"Water quality",TRUE
87,1.62536145922095,0.130886783372493,0.0171169463386449,0.996166148270761,8.60104381814913e-07,1323.53996961767,0.00442330825963169,0.442330825963169,"Water quality",FALSE
88,1.65643785428117,0.330155264473671,0.107364503712632,0.992124401416286,8.27696973561132e-07,1320.81876450644,0.0220952031016807,2.20952031016807,"Water quality",FALSE
89,-1.68797618747583,-0.0489410231976478,0.00239530945913315,1.00314707141987,8.76565132507828e-07,1324.54776154357,0.000608328991049125,0.0608328991049125,"Water quality",FALSE
90,-2.02345243668569,-0.0272009745320058,0.000739896221996434,1.00156437064962,8.74874416795368e-07,1323.19717853554,0.000130314062157415,0.0130314062157415,"Water quality",TRUE
91,-0.324195294335962,-0.00457202260497446,2.09034068835804e-05,1.00037443954732,8.73024502405448e-07,1327.06437587486,0.000146521273426532,0.0146521273426531,"Water quality",FALSE
92,-0.406810978976576,-0.0250862807528289,0.000629365791601856,1.00399769544841,8.74250177901602e-07,1327.09250944134,0.0029562176967029,0.29562176967029,"Water quality",FALSE
93,2.24517945619067,0.00546732497608907,2.98916415262727e-05,0.999710442614554,8.72224460197505e-07,1322.07299610452,4.26132210680312e-06,0.000426132210680311,"Water quality",TRUE
94,2.70591593636689,0.00467362306035392,2.1842752237724e-05,0.999751215556077,8.72290232477111e-07,1319.79642659069,2.14430577396814e-06,0.000214430577396814,"Water quality",TRUE
95,2.43921068025087,0.00301483902271945,9.08925429546857e-06,0.99983933665033,8.72426977998382e-07,1321.17816584463,1.09816111310799e-06,0.000109816111310799,"Water quality",TRUE
96,1.87369854283215,0.00348348640325236,1.21346773908783e-05,0.999815407791134,8.72388155963712e-07,1323.61447737268,2.4839610237547e-06,0.000248396102375469,"Water quality",FALSE
97,2.03527018247649,0.00470159923535405,2.21050348732756e-05,0.999751199080091,8.72287616196731e-07,1322.97590687682,3.83468344752355e-06,0.000383468344752354,"Water quality",TRUE
98,1.67237810409119,0.000810334225972092,6.5664155767014e-07,0.999956730837959,8.72608444511956e-07,1324.3436222381,1.68788592006629e-07,1.68788592006629e-05,"Water quality",FALSE
99,1.17038965962413,0.000224533622666269,5.04153477072663e-08,0.999987994609031,8.72656611699556e-07,1325.7739801597,2.64615079794848e-08,2.64615079794847e-06,"Water quality",FALSE
100,1.40650203822078,0.00201090344746608,4.04373266016003e-06,0.999893515190919,8.72509499337378e-07,1325.15538805989,1.46895533546291e-06,0.000146895533546291,"Water quality",FALSE
101,2.01261864126675,0.00116944026944191,1.36759054330975e-06,0.999937549018301,8.72578912431078e-07,1323.08779808037,2.42727055632038e-07,2.42727055632037e-05,"Water quality",TRUE
102,1.66827999270417,0.000956892262989978,9.15642802712435e-07,0.999948935925147,8.72596385757661e-07,1324.35648045534,2.36515156839979e-07,2.36515156839978e-05,"Water quality",FALSE
103,1.68662190275961,0.00208575649805902,4.3503801567838e-06,0.99988917518753,8.72503410299642e-07,1324.28851969712,1.09918093483162e-06,0.000109918093483162,"Water quality",FALSE
104,3.05522363256037,0.0148411150845536,0.000220258627663694,0.999216637760798,8.71447826551143e-07,1317.72461442126,1.6952232600527e-05,0.00169522326005269,"Water quality",TRUE
105,3.31147846922455,0.0392668694871881,0.0015418793234806,0.997960718407745,8.69394521922884e-07,1315.94250450751,0.000100880683332187,0.0100880683332187,"Water quality",TRUE
106,2.45375609211565,0.0043803247660439,1.91872448163121e-05,0.999767093764898,8.72314358717195e-07,1321.09917012558,2.29052210961175e-06,0.000229052210961175,"Water quality",TRUE
107,1.77051871107042,0.0141969749240178,0.000201553931233913,0.999276835704001,8.71495486712284e-07,1323.92779627028,4.61086467639437e-05,0.00461086467639437,"Water quality",FALSE
108,2.46933412198671,0.00782187818921915,6.11817741031683e-05,0.999586447019355,8.72029794742823e-07,1321.00259249843,7.20962514066699e-06,0.000720962514066698,"Water quality",TRUE
109,2.83110077536771,0.00652630631777968,4.25926728306043e-05,0.999653143462518,8.72137267841831e-07,1319.0925963896,3.81937409379289e-06,0.000381937409379288,"Water quality",TRUE
110,2.9656991339047,0.017427783194101,0.000303727462675297,0.999083685247241,8.71231968811453e-07,1318.24819374982,2.48031198480037e-05,0.00248031198480037,"Water quality",TRUE
111,3.07585402570133,0.0460728402025632,0.00212268664799076,0.997638152426907,8.68808894040767e-07,1317.40326167673,0.000160817309937833,0.0160817309937832,"Water quality",TRUE
112,2.73871657632913,0.00907213623312904,8.2303648486907e-05,0.999519758287081,8.71926496636585e-07,1319.59236997339,7.88490400257154e-06,0.000788490400257153,"Water quality",TRUE
113,2.33493307713802,0.0234271625343808,0.000548830775526176,0.998799711106058,8.70724142101535e-07,1321.5550904911,7.21964159519596e-05,0.00721964159519595,"Water quality",TRUE
